timestamp_iso,t_sec,set_c,actual_c,coldj_c,heat,fan,mode,temp0_c,temp1_c,temp2_c,temp3_c
2025-08-26T17:09:03.553,88.9930830001831,146.0,137.9,29.3,176,8,BAKE-PREHEAT,135.5,140.2,135.5,140.2
2025-08-26T17:09:03.787,89.22748899459839,146.0,138.1,29.3,132,8,BAKE-PREHEAT,135.8,140.5,135.8,140.5
2025-08-26T17:09:04.023,89.46306204795837,146.0,138.8,29.4,60,8,BAKE-PREHEAT,136.5,141.0,136.5,141.0
2025-08-26T17:09:04.316,89.75687313079834,146.0,138.8,29.3,160,8,BAKE-PREHEAT,136.5,141.0,136.5,141.0
2025-08-26T17:09:04.552,89.99295091629028,158.0,139.6,29.4,231,8,BAKE-PREHEAT,137.5,141.8,137.5,141.8
2025-08-26T17:09:04.781,90.22118806838989,158.0,139.4,29.3,255,8,BAKE-PREHEAT,137.0,141.8,137.0,141.8
2025-08-26T17:09:05.016,90.45687198638916,158.0,139.6,29.3,255,8,BAKE-PREHEAT,137.5,141.8,137.5,141.8
2025-08-26T17:09:05.310,90.75027894973755,158.0,140.2,29.4,255,8,BAKE-PREHEAT,138.2,142.2,138.2,142.2
2025-08-26T17:09:05.547,90.98785400390625,158.0,140.0,29.4,255,8,BAKE-PREHEAT,137.8,142.2,137.8,142.2
2025-08-26T17:09:05.843,91.28385400772095,158.0,140.4,29.4,255,8,BAKE-PREHEAT,138.2,142.5,138.2,142.5
2025-08-26T17:09:06.013,91.45328402519226,158.0,140.8,29.3,255,8,BAKE-PREHEAT,138.8,142.8,138.8,142.8
2025-08-26T17:09:06.302,91.74253010749817,158.0,140.9,29.4,255,8,BAKE-PREHEAT,138.5,143.2,138.5,143.2
2025-08-26T17:09:06.538,91.97831606864929,158.0,141.2,29.4,255,8,BAKE-PREHEAT,139.0,143.5,139.0,143.5
2025-08-26T17:09:06.774,92.21427392959595,158.0,141.5,29.4,255,8,BAKE-PREHEAT,139.5,143.5,139.5,143.5
2025-08-26T17:09:07.068,92.50879001617432,158.0,141.8,29.4,255,8,BAKE-PREHEAT,139.5,144.0,139.5,144.0
2025-08-26T17:09:07.302,92.74232912063599,158.0,141.9,29.4,255,8,BAKE-PREHEAT,139.5,144.2,139.5,144.2
2025-08-26T17:09:07.531,92.97193098068237,158.0,142.4,29.4,240,8,BAKE-PREHEAT,140.0,144.8,140.0,144.8
2025-08-26T17:09:07.765,93.20514607429504,158.0,142.5,29.4,255,8,BAKE-PREHEAT,140.5,144.5,140.5,144.5
2025-08-26T17:09:08.053,93.49312901496887,158.0,142.8,29.4,255,8,BAKE-PREHEAT,140.5,145.0,140.5,145.0
2025-08-26T17:09:08.287,93.72714591026306,158.0,143.2,29.4,223,8,BAKE-PREHEAT,141.2,145.2,141.2,145.2
2025-08-26T17:09:08.521,93.96164894104004,158.0,143.5,29.3,255,8,BAKE-PREHEAT,141.5,145.5,141.5,145.5
2025-08-26T17:09:08.812,94.25295805931091,158.0,143.8,29.4,254,8,BAKE-PREHEAT,141.5,146.0,141.5,146.0
2025-08-26T17:09:09.045,94.48499608039856,158.0,143.9,29.4,255,8,BAKE-PREHEAT,141.8,146.0,141.8,146.0
2025-08-26T17:09:09.280,94.72046494483948,158.0,144.4,29.4,202,8,BAKE-PREHEAT,142.2,146.5,142.2,146.5
2025-08-26T17:09:09.516,94.95645713806152,158.0,144.4,29.4,255,8,BAKE-PREHEAT,142.0,146.8,142.0,146.8
2025-08-26T17:09:09.804,95.24481701850891,158.0,144.9,29.4,193,8,BAKE-PREHEAT,143.0,146.8,143.0,146.8
2025-08-26T17:09:10.040,95.48009204864502,158.0,145.4,29.4,183,8,BAKE-PREHEAT,143.2,147.5,143.2,147.5
2025-08-26T17:09:10.268,95.70804190635681,158.0,145.5,29.4,241,8,BAKE-PREHEAT,143.5,147.5,143.5,147.5
2025-08-26T17:09:10.319,95.75968813896179,158.0,145.5,29.4,255,8,BAKE-PREHEAT,143.0,148.0,143.0,148.0
2025-08-26T17:09:10.789,96.22926592826843,158.0,146.0,29.4,171,8,BAKE-PREHEAT,143.8,148.2,143.8,148.2
2025-08-26T17:09:11.020,96.46094012260437,158.0,146.4,29.4,184,8,BAKE-PREHEAT,144.0,148.8,144.0,148.8
2025-08-26T17:09:11.314,96.75479102134705,158.0,146.5,29.4,222,8,BAKE-PREHEAT,144.0,149.0,144.0,149.0
2025-08-26T17:09:11.550,96.99071907997131,158.0,146.6,29.4,220,8,BAKE-PREHEAT,144.0,149.2,144.0,149.2
2025-08-26T17:09:11.779,97.21916699409485,158.0,147.1,29.4,150,8,BAKE-PREHEAT,144.8,149.5,144.8,149.5
2025-08-26T17:09:12.016,97.45622205734253,158.0,147.5,29.4,163,8,BAKE-PREHEAT,145.2,149.8,145.2,149.8
2025-08-26T17:09:12.309,97.74960613250732,158.0,147.8,29.4,178,8,BAKE-PREHEAT,145.5,150.0,145.5,150.0
2025-08-26T17:09:12.547,97.98716306686401,158.0,147.9,29.4,196,8,BAKE-PREHEAT,145.8,150.0,145.8,150.0
2025-08-26T17:09:12.781,98.22140598297119,158.0,148.2,29.4,149,8,BAKE-PREHEAT,145.8,150.8,145.8,150.8
2025-08-26T17:09:13.070,98.51011395454407,158.0,148.4,29.4,186,8,BAKE-PREHEAT,146.0,150.8,146.0,150.8
2025-08-26T17:09:13.307,98.74748396873474,158.0,148.6,29.4,162,8,BAKE-PREHEAT,146.2,151.0,146.2,151.0
2025-08-26T17:09:13.544,98.98397707939148,158.0,149.1,29.4,112,8,BAKE-PREHEAT,146.8,151.5,146.8,151.5
2025-08-26T17:09:13.779,99.21903800964355,158.0,149.2,29.4,170,8,BAKE-PREHEAT,146.8,151.8,146.8,151.8
2025-08-26T17:09:14.072,99.51296997070312,158.0,149.6,29.4,123,8,BAKE-PREHEAT,147.0,152.2,147.0,152.2
2025-08-26T17:09:14.308,99.74802803993225,158.0,149.9,29.4,138,8,BAKE-PREHEAT,147.2,152.5,147.2,152.5
2025-08-26T17:09:14.362,99.802659034729,158.0,150.1,29.4,133,8,BAKE-PREHEAT,148.0,152.2,148.0,152.2
2025-08-26T17:09:14.776,100.21638607978821,170.0,150.2,29.4,255,8,BAKE-PREHEAT,147.8,152.8,147.8,152.8
